"date","count","size"
"2017-07-05 00:00:00",262,2161683106698
"2017-07-06 00:00:00",262,2383026546583
"2017-07-07 00:00:00",238,2007135383051
"2017-07-08 00:00:00",250,1251575018132
"2017-07-09 00:00:00",207,2553818608986
"2017-07-10 00:00:00",375,3874683052296
"2017-07-11 00:00:00",380,2245408609938
"2017-07-12 00:00:00",256,755316804676
"2017-07-13 00:00:00",193,1127584113632
"2017-07-14 00:00:00",261,7929803225053
"2017-07-15 00:00:00",296,1890045682641
"2017-07-16 00:00:00",300,1209960616531
"2017-07-17 00:00:00",347,1769311367615
"2017-07-18 00:00:00",1222,4492480727638
"2017-07-19 00:00:00",466,7044334595668
"2017-07-20 00:00:00",1277,27508323244471
"2017-07-21 00:00:00",1480,56565266007268
"2017-07-22 00:00:00",1607,67005025636691
"2017-07-23 00:00:00",1838,85501401961301
"2017-07-24 00:00:00",1947,135086482992140
"2017-07-25 00:00:00",2108,288746154927911
"2017-07-26 00:00:00",2169,288563764688237
"2017-07-27 00:00:00",2166,291787444765819
"2017-07-28 00:00:00",564,47122263778640
"2017-07-29 00:00:00",288,2518441825344
"2017-07-30 00:00:00",300,5252444509724
"2017-07-31 00:00:00",275,4646850009035
"2017-08-01 00:00:00",218,5148996115470
"2017-08-02 00:00:00",294,2673009900830
"2017-08-03 00:00:00",229,2810048964934
"2017-08-04 00:00:00",327,4860595485272
"2017-08-05 00:00:00",280,5254360965453
"2017-08-06 00:00:00",345,5317735796090
"2017-08-07 00:00:00",354,3296955989562
"2017-08-08 00:00:00",178,1952105358298
"2017-08-09 00:00:00",240,3617808066981
"2017-08-10 00:00:00",269,6553651923329
"2017-08-11 00:00:00",239,2271402030474
"2017-08-12 00:00:00",219,7767840940208
"2017-08-13 00:00:00",262,1256246126115
"2017-08-14 00:00:00",249,1108963361466
"2017-08-15 00:00:00",250,1496604053613
"2017-08-16 00:00:00",266,2428228829381
"2017-08-17 00:00:00",306,3262734105456
"2017-08-18 00:00:00",420,3469153646616
"2017-08-19 00:00:00",433,3576246845726
"2017-08-20 00:00:00",477,3262975644505
"2017-08-21 00:00:00",448,2207857693948
"2017-08-22 00:00:00",437,3053518736974
"2017-08-23 00:00:00",494,3937481462693
"2017-08-24 00:00:00",519,3599103799681
"2017-08-25 00:00:00",563,3429649407249
"2017-08-26 00:00:00",502,2534860454771
"2017-08-27 00:00:00",602,2024982078559
"2017-08-28 00:00:00",435,2168388381193
"2017-08-29 00:00:00",755,3133081223527
"2017-08-30 00:00:00",653,3628819554655
"2017-08-31 00:00:00",587,5074033031675
"2017-09-01 00:00:00",729,3276976220502
"2017-09-02 00:00:00",524,2900931369340
"2017-09-03 00:00:00",525,3082023247295
"2017-09-04 00:00:00",484,2509953138958
"2017-09-05 00:00:00",548,3323135385021
"2017-09-06 00:00:00",544,5453499877544
"2017-09-07 00:00:00",599,4183995893405
"2017-09-08 00:00:00",567,2441410246301
"2017-09-09 00:00:00",626,3522947232222
"2017-09-10 00:00:00",567,3536039606382
"2017-09-11 00:00:00",575,3672486738955
"2017-09-12 00:00:00",509,3022277119528
"2017-09-13 00:00:00",526,3175611247047
"2017-09-14 00:00:00",637,2749938533531
"2017-09-15 00:00:00",651,3315241988002
"2017-09-16 00:00:00",529,2500439196282
"2017-09-17 00:00:00",381,5437449765535
"2017-09-18 00:00:00",390,2509979354724
"2017-09-19 00:00:00",381,2018987192522
"2017-09-20 00:00:00",475,4228130770282
"2017-09-21 00:00:00",470,3291218993217
"2017-09-22 00:00:00",436,3910686247604
"2017-09-23 00:00:00",417,2966181811409
"2017-09-24 00:00:00",390,2081654501094
"2017-09-25 00:00:00",452,8954092137313
"2017-09-26 00:00:00",357,2896190908424
"2017-09-27 00:00:00",384,2075295492218
"2017-09-28 00:00:00",384,3057569360815
"2017-09-29 00:00:00",451,3329048929684
"2017-09-30 00:00:00",411,3318458414570
"2017-10-01 00:00:00",379,3300176518111
"2017-10-02 00:00:00",420,4726548895824
"2017-10-03 00:00:00",373,2854508470671
"2017-10-04 00:00:00",381,4705515643802
"2017-10-05 00:00:00",522,3438257032834
"2017-10-06 00:00:00",506,4578627682372
"2017-10-07 00:00:00",509,2295759299938
"2017-10-08 00:00:00",402,2585072096706
"2017-10-09 00:00:00",461,5359685549999
"2017-10-10 00:00:00",415,3466318022864
"2017-10-11 00:00:00",508,4534040895698
"2017-10-12 00:00:00",400,2954019954293
"2017-10-13 00:00:00",706,4704658231504
"2017-10-14 00:00:00",934,8335486731487
"2017-10-15 00:00:00",559,4480481340209
"2017-10-16 00:00:00",416,5298305207303
"2017-10-17 00:00:00",466,5412475250095
"2017-10-18 00:00:00",410,6794839690991
"2017-10-19 00:00:00",436,4257019192997
"2017-10-20 00:00:00",451,3912013441552
"2017-10-21 00:00:00",667,9263396905319
"2017-10-22 00:00:00",2439,6796271024377
"2017-10-23 00:00:00",408,2817784938511
"2017-10-24 00:00:00",264,2203735664912
"2017-10-25 00:00:00",365,3435579711545
"2017-10-26 00:00:00",1039,2550095621591
"2017-10-27 00:00:00",409,1738410108587
"2017-10-28 00:00:00",273,5355331234988
"2017-10-29 00:00:00",235,1387438951773
"2017-10-30 00:00:00",265,1186902616920
"2017-10-31 00:00:00",253,1424051337867
"2017-11-01 00:00:00",297,1668779218830
"2017-11-02 00:00:00",301,1815676855374
"2017-11-03 00:00:00",350,4258531879268
"2017-11-04 00:00:00",256,1694653190327
"2017-11-05 00:00:00",260,4927311289084
"2017-11-06 00:00:00",251,1400933316726
"2017-11-07 00:00:00",288,1716585527246
"2017-11-08 00:00:00",253,1090812085992
"2017-11-09 00:00:00",519,3299284118338
"2017-11-10 00:00:00",493,2786202193970
"2017-11-11 00:00:00",585,3469444736800
"2017-11-12 00:00:00",494,5743228835908
"2017-11-13 00:00:00",455,5489298144621
"2017-11-14 00:00:00",460,4165732931207
"2017-11-15 00:00:00",463,2940840706678
"2017-11-16 00:00:00",465,3146841674000
"2017-11-17 00:00:00",512,6032233032524
"2017-11-18 00:00:00",423,3265079826428
"2017-11-19 00:00:00",478,2792991010529
"2017-11-20 00:00:00",507,5370563122536
"2017-11-21 00:00:00",428,2123875168944
"2017-11-22 00:00:00",480,3452311019033
"2017-11-23 00:00:00",483,4327244825795
"2017-11-24 00:00:00",451,3252408812202
"2017-11-25 00:00:00",527,3777456526148
"2017-11-26 00:00:00",550,6592752953181
"2017-11-27 00:00:00",525,3511044082606
"2017-11-28 00:00:00",528,4868320111352
"2017-11-29 00:00:00",314,2012665702859
"2017-11-30 00:00:00",266,2024192774271
"2017-12-01 00:00:00",282,2638314848666
"2017-12-02 00:00:00",318,5748819067045
"2017-12-03 00:00:00",718,9305140162122
"2017-12-04 00:00:00",474,11026633507747
"2017-12-05 00:00:00",418,8049619715649
"2017-12-06 00:00:00",443,9984092734862
"2017-12-07 00:00:00",441,9060874812682
"2017-12-08 00:00:00",394,9608204082482
"2017-12-09 00:00:00",400,9677864277661
"2017-12-10 00:00:00",440,8703921443843
"2017-12-11 00:00:00",253,3866262687580
"2017-12-12 00:00:00",267,3220014121029
"2017-12-13 00:00:00",234,1289247567756
"2017-12-14 00:00:00",260,1684520593789
"2017-12-15 00:00:00",230,1436353162201
"2017-12-16 00:00:00",242,4037788431618
"2017-12-17 00:00:00",242,3101481933914
"2017-12-18 00:00:00",221,1898506379997
"2017-12-19 00:00:00",331,4803090335884
"2017-12-20 00:00:00",262,4320489707259
"2017-12-21 00:00:00",356,1807693815000
"2017-12-22 00:00:00",311,1847631040384
"2017-12-23 00:00:00",236,1519865401382
"2017-12-24 00:00:00",269,4051560420038
"2017-12-25 00:00:00",300,1575981784513
"2017-12-26 00:00:00",586,2962808175896
"2017-12-27 00:00:00",326,2934943785944
"2017-12-28 00:00:00",380,1778031517470
"2017-12-29 00:00:00",1983,7467870911703
"2017-12-30 00:00:00",478,13244911353085
"2017-12-31 00:00:00",418,24024007623529
"2018-01-01 00:00:00",471,23561937810336
"2018-01-02 00:00:00",473,1983694760070
"2018-01-03 00:00:00",277,1911087631758
"2018-01-04 00:00:00",314,6985868899549
"2018-01-05 00:00:00",202,1424063878157
"2018-01-06 00:00:00",237,4207115840688
"2018-01-07 00:00:00",297,2634579335843
"2018-01-08 00:00:00",273,2154866902504
"2018-01-09 00:00:00",290,1647015173086
"2018-01-10 00:00:00",599,133417943067049
"2018-01-11 00:00:00",267,9936826162862
"2018-01-12 00:00:00",280,2353177946253
"2018-01-13 00:00:00",297,4883043385659
"2018-01-14 00:00:00",252,1435363280253
"2018-01-15 00:00:00",276,919661986215
"2018-01-16 00:00:00",265,1142996304967
"2018-01-17 00:00:00",289,3871487943488
"2018-01-18 00:00:00",361,6365738467559
"2018-01-19 00:00:00",353,1277103638344
"2018-01-20 00:00:00",303,1774228553306
"2018-01-21 00:00:00",369,1119872339523
"2018-01-22 00:00:00",358,5573304072793
"2018-01-23 00:00:00",299,1025917134313
"2018-01-24 00:00:00",290,1391465669777
"2018-01-25 00:00:00",311,1731984586188
"2018-01-26 00:00:00",296,1006480158069
"2018-01-27 00:00:00",359,1408072700617
"2018-01-28 00:00:00",344,2606070685142
"2018-01-29 00:00:00",435,2318737160874
"2018-01-30 00:00:00",337,1563296080126
"2018-01-31 00:00:00",378,2424375502530
"2018-02-01 00:00:00",352,3150712922470
"2018-02-02 00:00:00",552,227689977472778
"2018-02-03 00:00:00",346,4615655857108
"2018-02-04 00:00:00",327,3324886235328
"2018-02-05 00:00:00",283,3100405644656
"2018-02-06 00:00:00",325,6899363461103
"2018-02-07 00:00:00",325,2078468862063
"2018-02-08 00:00:00",257,1620614265008
"2018-02-09 00:00:00",283,3920077637280
"2018-02-10 00:00:00",377,7306255211158
"2018-02-11 00:00:00",416,5295721466575
"2018-02-12 00:00:00",249,3552168630173
"2018-02-13 00:00:00",245,4401023753826
"2018-02-14 00:00:00",305,3845982213256
"2018-02-15 00:00:00",336,5057049088616
"2018-02-16 00:00:00",280,2489902506387
"2018-02-17 00:00:00",362,5236077101156
"2018-02-18 00:00:00",349,6384457454664
"2018-02-19 00:00:00",318,9158693710347
"2018-02-20 00:00:00",457,6456748684854
"2018-02-21 00:00:00",458,3826455629593
"2018-02-22 00:00:00",459,5063995466929
"2018-02-23 00:00:00",292,5601453646628
"2018-02-24 00:00:00",304,2380825022687
"2018-02-25 00:00:00",279,2681026356643
"2018-02-26 00:00:00",275,1273267887516
"2018-02-27 00:00:00",314,2487592970180
"2018-02-28 00:00:00",2100,2397627801564
"2018-03-01 00:00:00",643,6925179316918
"2018-03-02 00:00:00",424,3240168461184
"2018-03-03 00:00:00",340,1144740804648
"2018-03-04 00:00:00",344,2660389766805
"2018-03-05 00:00:00",356,2463562337119
"2018-03-06 00:00:00",350,6571247060532
"2018-03-07 00:00:00",318,1144263560529
"2018-03-08 00:00:00",383,1970184650723
"2018-03-09 00:00:00",542,2557716072378
"2018-03-10 00:00:00",431,2196180521470
"2018-03-11 00:00:00",492,2766914473516
"2018-03-12 00:00:00",452,2618334118396
"2018-03-13 00:00:00",385,2274452873551
"2018-03-14 00:00:00",397,3352334300964
"2018-03-15 00:00:00",288,4200574229676
"2018-03-16 00:00:00",274,6124564452217
"2018-03-17 00:00:00",355,1838833316052
"2018-03-18 00:00:00",402,2248620347817
"2018-03-19 00:00:00",347,4809384331169
"2018-03-20 00:00:00",291,1321236915963
"2018-03-21 00:00:00",280,4457068610032
"2018-03-22 00:00:00",374,2945669120700
"2018-03-23 00:00:00",289,2178064475452
"2018-03-24 00:00:00",457,8265161439712
"2018-03-25 00:00:00",305,1355875092889
"2018-03-26 00:00:00",387,1716904878144
"2018-03-27 00:00:00",457,5210959518214
"2018-03-28 00:00:00",352,2733441857882
"2018-03-29 00:00:00",346,4459242759853
"2018-03-30 00:00:00",453,6152602838808
"2018-03-31 00:00:00",344,4863243966403
"2018-04-01 00:00:00",272,5544308073763
"2018-04-02 00:00:00",315,3641641618752
"2018-04-03 00:00:00",347,6635839399920
"2018-04-04 00:00:00",297,3345614081323
"2018-04-05 00:00:00",313,4299406508766
"2018-04-06 00:00:00",268,1524800421507
"2018-04-07 00:00:00",327,1897610882432
"2018-04-08 00:00:00",356,5036282583789
"2018-04-09 00:00:00",321,2490636206408
"2018-04-10 00:00:00",318,3196345530810
"2018-04-11 00:00:00",393,4367034443405
"2018-04-12 00:00:00",335,4779838187447
"2018-04-13 00:00:00",321,2910356049208
"2018-04-14 00:00:00",290,2247073704060
"2018-04-15 00:00:00",333,2736813791563
"2018-04-16 00:00:00",290,2557788167670
"2018-04-17 00:00:00",539,5669814984291
"2018-04-18 00:00:00",412,5325422854023
"2018-04-19 00:00:00",256,2359765855992
"2018-04-20 00:00:00",316,3603915843392
"2018-04-21 00:00:00",290,2110261574917
"2018-04-22 00:00:00",386,10535451509173
"2018-04-23 00:00:00",395,7422553438795
"2018-04-24 00:00:00",438,22044135067731
"2018-04-25 00:00:00",384,2027841003902
"2018-04-26 00:00:00",304,5674512004562
"2018-04-27 00:00:00",312,4802122249293
"2018-04-28 00:00:00",322,3842077985073
"2018-04-29 00:00:00",342,5860345036917
"2018-04-30 00:00:00",418,3089367290780
"2018-05-01 00:00:00",343,21619852738553
"2018-05-02 00:00:00",464,48316817539706
"2018-05-03 00:00:00",449,49616567445401
"2018-05-04 00:00:00",375,46836017283814
"2018-05-05 00:00:00",605,71784900775908
"2018-05-06 00:00:00",568,70591482972621
"2018-05-07 00:00:00",862,62605166292432
"2018-05-08 00:00:00",550,48401945078379
"2018-05-09 00:00:00",541,47292115693729
"2018-05-10 00:00:00",679,49946741902151
"2018-05-11 00:00:00",614,50741424284739
"2018-05-12 00:00:00",672,50827695451763
"2018-05-13 00:00:00",535,49024035732549
"2018-05-14 00:00:00",423,49143002171579
"2018-05-15 00:00:00",503,47552756217490
"2018-05-16 00:00:00",493,52021391729146
"2018-05-17 00:00:00",454,48485004903955
"2018-05-18 00:00:00",420,48388776719807
"2018-05-19 00:00:00",477,49755035236529
"2018-05-20 00:00:00",472,49724238941339
"2018-05-21 00:00:00",425,48714235285038
"2018-05-22 00:00:00",521,50022750565190
"2018-05-23 00:00:00",496,48344497566068
"2018-05-24 00:00:00",504,56932948483105
"2018-05-25 00:00:00",931,71173113960436
"2018-05-26 00:00:00",876,71997375686502
"2018-05-27 00:00:00",916,101302643920005
"2018-05-28 00:00:00",754,86405265236558
"2018-05-29 00:00:00",549,73248686618250
"2018-05-30 00:00:00",571,70048504898409
"2018-05-31 00:00:00",618,70079854730380
"2018-06-01 00:00:00",781,79382676372896
"2018-06-02 00:00:00",859,94141575858102
"2018-06-03 00:00:00",923,68569215363583
"2018-06-04 00:00:00",758,50885886249993
"2018-06-05 00:00:00",693,52144933319703
"2018-06-06 00:00:00",599,36312112898643
"2018-06-07 00:00:00",481,26475574003493
"2018-06-08 00:00:00",280,7017417072237
"2018-06-09 00:00:00",227,2348144484604
"2018-06-10 00:00:00",362,4596829107374
"2018-06-11 00:00:00",231,1500802350785
"2018-06-12 00:00:00",258,4714655825625
"2018-06-13 00:00:00",278,4864280267083
"2018-06-14 00:00:00",416,2022790541460
"2018-06-15 00:00:00",384,5441521020343
"2018-06-16 00:00:00",300,6215899650935
"2018-06-17 00:00:00",333,2374273539694
"2018-06-18 00:00:00",215,4420306227785
"2018-06-19 00:00:00",248,3686428989620
"2018-06-20 00:00:00",371,5827468192392
"2018-06-21 00:00:00",365,4066834287707
"2018-06-22 00:00:00",319,4346647420801
"2018-06-23 00:00:00",329,4904139873446
"2018-06-24 00:00:00",364,5193885129325
"2018-06-25 00:00:00",292,2544203016256
"2018-06-26 00:00:00",387,2163445049179
"2018-06-27 00:00:00",359,4059364238978
"2018-06-28 00:00:00",425,2542526323889
"2018-06-29 00:00:00",337,3759919664696
"2018-06-30 00:00:00",347,3545541531049
"2018-07-01 00:00:00",341,2630101485609
"2018-07-02 00:00:00",781,3348345728334
"2018-07-03 00:00:00",228,2291514764200
"2018-07-04 00:00:00",233,7619218815151
"2018-07-05 00:00:00",240,5758844846124
"2018-07-06 00:00:00",352,5031881478730
"2018-07-07 00:00:00",584,1008615366726
"2018-07-08 00:00:00",238,1720607476998
"2018-07-09 00:00:00",284,3557060143707
"2018-07-10 00:00:00",314,4150234693389
"2018-07-11 00:00:00",345,2567889411327
"2018-07-12 00:00:00",311,10144099888003
"2018-07-13 00:00:00",294,2780645302262
"2018-07-14 00:00:00",314,2371187737360
"2018-07-15 00:00:00",271,2445747829691
"2018-07-16 00:00:00",565,2474236768151
"2018-07-17 00:00:00",459,3127387941397
"2018-07-18 00:00:00",277,2210392681285
"2018-07-19 00:00:00",256,4624180487551
"2018-07-20 00:00:00",284,2367323130795
"2018-07-21 00:00:00",312,4509204619330
"2018-07-22 00:00:00",369,7079467141191
"2018-07-23 00:00:00",294,2195040281851
"2018-07-24 00:00:00",282,4845431574001
"2018-07-25 00:00:00",310,1353618560021
"2018-07-26 00:00:00",320,2368617013568
"2018-07-27 00:00:00",524,2556791306862
"2018-07-28 00:00:00",681,2667137453576
"2018-07-29 00:00:00",307,2137527865469
"2018-07-30 00:00:00",413,3168982331670
"2018-07-31 00:00:00",343,5939530741591
"2018-08-01 00:00:00",393,4274131633550
"2018-08-02 00:00:00",325,2825655360628
"2018-08-03 00:00:00",344,4189282156787
"2018-08-04 00:00:00",457,2396247013089
"2018-08-05 00:00:00",488,4414675121641
"2018-08-06 00:00:00",347,6175582781818
"2018-08-07 00:00:00",251,1694585107074
"2018-08-08 00:00:00",251,2028244469672
"2018-08-09 00:00:00",283,2096736368707
"2018-08-10 00:00:00",284,4240616806574
"2018-08-11 00:00:00",273,3660722168832
"2018-08-12 00:00:00",1416,6011871366752
"2018-08-13 00:00:00",2098,13898489251138
"2018-08-14 00:00:00",1139,9217575200259
"2018-08-15 00:00:00",620,6584783696923
"2018-08-16 00:00:00",665,7779455482585
"2018-08-17 00:00:00",737,9621646878719
"2018-08-18 00:00:00",518,5539534148656
"2018-08-19 00:00:00",564,4500521003362
"2018-08-20 00:00:00",399,3048456689979
"2018-08-21 00:00:00",333,3073203359781
"2018-08-22 00:00:00",430,6085382072384
"2018-08-23 00:00:00",367,5670619307351
"2018-08-24 00:00:00",571,3583263497497
"2018-08-25 00:00:00",363,1654165673194
"2018-08-26 00:00:00",434,5347596720029
"2018-08-27 00:00:00",510,8320745111508
"2018-08-28 00:00:00",504,9326147187989
"2018-08-29 00:00:00",477,4322261672532
"2018-08-30 00:00:00",406,3972646863481
"2018-08-31 00:00:00",335,3961776997375
"2018-09-01 00:00:00",371,3567562960802
"2018-09-02 00:00:00",378,8467105444670
"2018-09-03 00:00:00",355,7303771483217
"2018-09-04 00:00:00",285,3931131876532
"2018-09-05 00:00:00",305,3512977025133
"2018-09-06 00:00:00",290,1828509095795
"2018-09-07 00:00:00",350,10132383822438
"2018-09-08 00:00:00",367,4645047506996
"2018-09-09 00:00:00",329,2579367787791
"2018-09-10 00:00:00",434,5856665414115
"2018-09-11 00:00:00",301,2726552211146
"2018-09-12 00:00:00",341,2968041009210
"2018-09-13 00:00:00",413,3759661564098
"2018-09-14 00:00:00",382,3668343627161
"2018-09-15 00:00:00",307,5421261241241
"2018-09-16 00:00:00",385,4511037608899
"2018-09-17 00:00:00",237,7732467840444
"2018-09-18 00:00:00",263,3446684932947
"2018-09-19 00:00:00",407,10777211204155
"2018-09-20 00:00:00",358,6733710505488
"2018-09-21 00:00:00",310,2731477256190
"2018-09-22 00:00:00",264,3576467922317
"2018-09-23 00:00:00",317,3043652712930
"2018-09-24 00:00:00",275,5337392503968
"2018-09-25 00:00:00",396,4096750234948
"2018-09-26 00:00:00",534,4678244605575
"2018-09-27 00:00:00",307,4362166102440
"2018-09-28 00:00:00",345,2625424497022
"2018-09-29 00:00:00",602,7539466712334
"2018-09-30 00:00:00",373,2450634029107
"2018-10-01 00:00:00",457,7078813113861
"2018-10-02 00:00:00",362,7001476501697
"2018-10-03 00:00:00",468,6593205970552
"2018-10-04 00:00:00",293,2682100774829
"2018-10-05 00:00:00",325,2998153103009
"2018-10-06 00:00:00",649,2490790231704
"2018-10-07 00:00:00",282,4379700795134
"2018-10-08 00:00:00",220,5851804760100
"2018-10-09 00:00:00",308,7609636576691
"2018-10-10 00:00:00",366,1812900952299
"2018-10-11 00:00:00",272,6579539483734
"2018-10-12 00:00:00",395,1742008284505
"2018-10-13 00:00:00",349,2074435992181
"2018-10-14 00:00:00",316,2965707861020
"2018-10-15 00:00:00",242,3049904306345
"2018-10-16 00:00:00",352,1673334321572
"2018-10-17 00:00:00",342,3204455934234
"2018-10-18 00:00:00",300,4912876271587
"2018-10-19 00:00:00",415,4267354522445
"2018-10-20 00:00:00",401,2175460728263
"2018-10-21 00:00:00",404,6102059047232
"2018-10-22 00:00:00",365,2118501016623
"2018-10-23 00:00:00",304,7907527913478
"2018-10-24 00:00:00",294,2782359211041
"2018-10-25 00:00:00",275,3141281883709
"2018-10-26 00:00:00",443,4607055928431
"2018-10-27 00:00:00",369,2685142474112
"2018-10-28 00:00:00",345,10218298668423
"2018-10-29 00:00:00",360,4433369501299
"2018-10-30 00:00:00",423,2958990330086
"2018-10-31 00:00:00",364,5303574733696
"2018-11-01 00:00:00",292,3252815842550
"2018-11-02 00:00:00",330,8895821779955
"2018-11-03 00:00:00",357,2782367991297
"2018-11-04 00:00:00",341,4356984093108
"2018-11-05 00:00:00",1229,3063438353684
"2018-11-06 00:00:00",374,4847341443469
"2018-11-07 00:00:00",402,3565270294284
"2018-11-08 00:00:00",316,10371518827563
"2018-11-09 00:00:00",304,9312336475237
"2018-11-10 00:00:00",323,1864885159562
"2018-11-11 00:00:00",291,1424814155953
"2018-11-12 00:00:00",262,2134656875703
"2018-11-13 00:00:00",376,3572020364526
"2018-11-14 00:00:00",317,2136430795661
"2018-11-15 00:00:00",292,3356394898341
"2018-11-16 00:00:00",311,3239101273500
"2018-11-17 00:00:00",262,1389016165448
"2018-11-18 00:00:00",288,7894802034151
"2018-11-19 00:00:00",278,1832846356322
"2018-11-20 00:00:00",367,3455349754299
"2018-11-21 00:00:00",471,3553139691789
"2018-11-22 00:00:00",353,6569587930295
"2018-11-23 00:00:00",295,2018866674373
"2018-11-24 00:00:00",359,1530723542917
"2018-11-25 00:00:00",365,6170582649405
"2018-11-26 00:00:00",351,1832586188397
"2018-11-27 00:00:00",290,3247380136215
"2018-11-28 00:00:00",317,1921207026372
"2018-11-29 00:00:00",533,2352775072872
"2018-11-30 00:00:00",400,2694378154320
"2018-12-01 00:00:00",368,2476440220987
"2018-12-02 00:00:00",367,7608486422088
"2018-12-03 00:00:00",290,3226308611190
"2018-12-04 00:00:00",318,3644304042935
"2018-12-05 00:00:00",405,3187380184106
"2018-12-06 00:00:00",301,2096808266732
"2018-12-07 00:00:00",303,3657406915076
"2018-12-08 00:00:00",317,1753901760439
"2018-12-09 00:00:00",323,6848441874692
"2018-12-10 00:00:00",259,1647729650500
"2018-12-11 00:00:00",240,1238949318191
"2018-12-12 00:00:00",359,4390051098879
"2018-12-13 00:00:00",273,2289248760947
"2018-12-14 00:00:00",234,2215155775661
"2018-12-15 00:00:00",300,2261150346114
"2018-12-16 00:00:00",267,4727154152855
"2018-12-17 00:00:00",283,3824714036682
"2018-12-18 00:00:00",318,2228832842928
"2018-12-19 00:00:00",326,2145713125103
"2018-12-20 00:00:00",297,2391382155216
"2018-12-21 00:00:00",312,3137590292418
"2018-12-22 00:00:00",246,2079354232732
"2018-12-23 00:00:00",504,3130308920281
"2018-12-24 00:00:00",338,3074521480234
"2018-12-25 00:00:00",288,2486763905996
"2018-12-26 00:00:00",307,6611670525160
"2018-12-27 00:00:00",380,3719592613546
"2018-12-28 00:00:00",441,3125805386619
"2018-12-29 00:00:00",518,2273168122470
"2018-12-30 00:00:00",312,2977772863991
"2018-12-31 00:00:00",261,3383855001146
"2019-01-01 00:00:00",260,2158439722819
"2019-01-02 00:00:00",330,3165799231512
"2019-01-03 00:00:00",265,4930406183185
"2019-01-04 00:00:00",351,5730537776437
"2019-01-05 00:00:00",332,3355736166535
"2019-01-06 00:00:00",279,2962986261413
"2019-01-07 00:00:00",239,7271164333229
"2019-01-08 00:00:00",324,2716892924094
"2019-01-09 00:00:00",300,5639880734731
"2019-01-10 00:00:00",257,3059707779087
"2019-01-11 00:00:00",223,2115366634123
"2019-01-12 00:00:00",285,2983669535366
"2019-01-13 00:00:00",546,2871878393739
"2019-01-14 00:00:00",324,4294366154928
"2019-01-15 00:00:00",298,4294860307461
"2019-01-16 00:00:00",257,2708629615053
"2019-01-17 00:00:00",190,8632039209900
"2019-01-18 00:00:00",292,2096704708165
"2019-01-19 00:00:00",323,1973255025584
"2019-01-20 00:00:00",265,5593081572160
"2019-01-21 00:00:00",250,4040338661215
"2019-01-22 00:00:00",250,3129171192115
"2019-01-23 00:00:00",248,2037736651665
"2019-01-24 00:00:00",234,2157194843936
"2019-01-25 00:00:00",259,6283602072855
"2019-01-26 00:00:00",310,2146999931800
"2019-01-27 00:00:00",377,2444299378187
"2019-01-28 00:00:00",502,3823338760634
"2019-01-29 00:00:00",368,6575927055052
"2019-01-30 00:00:00",294,2840416902721
"2019-01-31 00:00:00",304,2845461620138
"2019-02-01 00:00:00",278,1803468018667
"2019-02-02 00:00:00",235,3454126781138
"2019-02-03 00:00:00",218,2546864073335
"2019-02-04 00:00:00",219,9085963924108
"2019-02-05 00:00:00",222,3732815565048
"2019-02-06 00:00:00",269,2026480066368
"2019-02-07 00:00:00",189,2789925729564
"2019-02-08 00:00:00",200,5329155967749
"2019-02-09 00:00:00",182,2768667948525
"2019-02-10 00:00:00",195,4227461747927
"2019-02-11 00:00:00",301,3841575215377
"2019-02-12 00:00:00",199,5950960974490
"2019-02-13 00:00:00",185,2750956333713
"2019-02-14 00:00:00",199,3071267300174
"2019-02-15 00:00:00",202,1782720775772
"2019-02-16 00:00:00",291,1917876366141
"2019-02-17 00:00:00",301,5992527707545
"2019-02-18 00:00:00",301,2611847459217
"2019-02-19 00:00:00",456,2369805102155
"2019-02-20 00:00:00",286,5075925573446
"2019-02-21 00:00:00",248,1798248402217
"2019-02-22 00:00:00",252,2654799012424
"2019-02-23 00:00:00",313,2852477690292
"2019-02-24 00:00:00",886,3056571602683
"2019-02-25 00:00:00",244,1524131219878
"2019-02-26 00:00:00",207,4550593510699
"2019-02-27 00:00:00",208,1641686813981
"2019-02-28 00:00:00",200,1720783712499
"2019-03-01 00:00:00",318,2934875303773
"2019-03-02 00:00:00",454,4455273338335
"2019-03-03 00:00:00",742,4388050193771
"2019-03-04 00:00:00",458,6722928367989
"2019-03-05 00:00:00",332,5521202161872
"2019-03-06 00:00:00",292,3403703819338
"2019-03-07 00:00:00",421,3634536936288
"2019-03-08 00:00:00",253,5616195853145
"2019-03-09 00:00:00",260,2255848961670
"2019-03-10 00:00:00",241,2191265526743
"2019-03-11 00:00:00",248,4173678489489
"2019-03-12 00:00:00",249,6628631785374
"2019-03-13 00:00:00",226,5220015305205
"2019-03-14 00:00:00",327,1853455467115
"2019-03-15 00:00:00",355,4080182428467
"2019-03-16 00:00:00",283,4753706017406
"2019-03-17 00:00:00",282,9777750224766
"2019-03-18 00:00:00",243,3071090280472
"2019-03-19 00:00:00",271,3187244543507
"2019-03-20 00:00:00",244,3536446523106
"2019-03-21 00:00:00",210,3878248820336
"2019-03-22 00:00:00",213,2998655553442
"2019-03-23 00:00:00",211,3298063482424
"2019-03-24 00:00:00",254,9097857377772
"2019-03-25 00:00:00",279,7592564537022
"2019-03-26 00:00:00",291,2785505061911
"2019-03-27 00:00:00",313,2900491767140
"2019-03-28 00:00:00",269,3132623388151
"2019-03-29 00:00:00",269,2501126397239
"2019-03-30 00:00:00",289,2355415368629
"2019-03-31 00:00:00",392,2634896524266
